number,value,datetime_start,datetime_complete,duration,params_crossover_name,params_crossover_probability,params_elitism_rate,params_mutation_name,params_mutation_probability,params_selection_type,params_vehicle_construction,system_attrs_grid_id,system_attrs_search_space,state
477,24846.35,2026-06-03 06:45:40.427559,2026-06-03 06:46:28.855615,0 days 00:00:48.428056,OXCrossover,0.90,0.10,InsertMutation,0.01,binary_tournament,bellman_split,477,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
478,25848.67,2026-06-03 06:46:28.855913,2026-06-03 06:46:41.329329,0 days 00:00:12.473416,OXCrossover,0.90,0.10,InsertMutation,0.01,binary_tournament,random,478,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
479,25815.45,2026-06-03 06:46:41.329649,2026-06-03 06:47:56.141694,0 days 00:01:14.812045,OXCrossover,0.80,0.10,SwapMutation,0.05,roulette_wheel,bellman_split,479,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
480,25792.32,2026-06-03 06:47:56.142016,2026-06-03 06:49:05.516402,0 days 00:01:09.374386,PMXCrossover,0.85,0.20,InsertMutation,0.01,roulette_wheel,bellman_split,480,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
481,28046.16,2026-06-03 06:49:05.516725,2026-06-03 06:49:37.647599,0 days 00:00:32.130874,CXCrossover,0.75,0.20,InsertMutation,0.05,roulette_wheel,random,481,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
482,25395.22,2026-06-03 06:49:37.647921,2026-06-03 06:50:46.767849,0 days 00:01:09.119928,OXCrossover,0.75,0.20,InsertMutation,0.10,roulette_wheel,bellman_split,482,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
483,27369.78,2026-06-03 06:50:46.768145,2026-06-03 06:51:20.624200,0 days 00:00:33.856055,PMXCrossover,0.80,0.10,SwapMutation,0.01,roulette_wheel,random,483,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
484,27171.44,2026-06-03 06:51:20.624524,2026-06-03 06:52:01.892135,0 days 00:00:41.267611,OXCrossover,0.85,0.10,SwapMutation,0.10,roulette_wheel,random,484,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
485,27858.86,2026-06-03 06:52:01.892452,2026-06-03 06:52:49.924521,0 days 00:00:48.032069,CXCrossover,0.90,0.20,SwapMutation,0.05,binary_tournament,bellman_split,485,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
486,26115.57,2026-06-03 06:52:49.924818,2026-06-03 06:53:22.001607,0 days 00:00:32.076789,PMXCrossover,0.85,0.20,InsertMutation,0.10,roulette_wheel,random,486,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
487,25823.17,2026-06-03 06:53:22.001905,2026-06-03 06:54:34.153903,0 days 00:01:12.151998,PMXCrossover,0.90,0.20,SwapMutation,0.05,roulette_wheel,bellman_split,487,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
488,25774.33,2026-06-03 06:54:34.154225,2026-06-03 06:55:42.120809,0 days 00:01:07.966584,PMXCrossover,0.75,0.10,SwapMutation,0.10,roulette_wheel,bellman_split,488,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
489,25781.66,2026-06-03 06:55:42.121107,2026-06-03 06:56:58.818144,0 days 00:01:16.697037,OXCrossover,0.85,0.10,SwapMutation,0.01,roulette_wheel,bellman_split,489,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
490,25980.64,2026-06-03 06:56:58.818466,2026-06-03 06:58:17.679819,0 days 00:01:18.861353,OXCrossover,0.90,0.10,InsertMutation,0.05,roulette_wheel,bellman_split,490,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
491,27238.54,2026-06-03 06:58:17.680115,2026-06-03 06:59:21.812628,0 days 00:01:04.132513,PMXCrossover,0.75,0.20,SwapMutation,0.05,roulette_wheel,bellman_split,491,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
492,28891.43,2026-06-03 06:59:21.812943,2026-06-03 06:59:57.903049,0 days 00:00:36.090106,CXCrossover,0.90,0.20,InsertMutation,0.10,roulette_wheel,random,492,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
493,26511.46,2026-06-03 06:59:57.903381,2026-06-03 07:00:38.995230,0 days 00:00:41.091849,OXCrossover,0.75,0.10,InsertMutation,0.10,roulette_wheel,random,493,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
494,26331.58,2026-06-03 07:00:38.995548,2026-06-03 07:00:44.753706,0 days 00:00:05.758158,PMXCrossover,0.75,0.10,InsertMutation,0.01,binary_tournament,random,494,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
495,26625.80,2026-06-03 07:00:44.754017,2026-06-03 07:02:00.821184,0 days 00:01:16.067167,CXCrossover,0.90,0.20,SwapMutation,0.10,roulette_wheel,bellman_split,495,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
496,29790.11,2026-06-03 07:02:00.821483,2026-06-03 07:02:47.758305,0 days 00:00:46.936822,CXCrossover,0.75,0.10,InsertMutation,0.10,binary_tournament,bellman_split,496,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
497,24838.79,2026-06-03 07:02:47.758730,2026-06-03 07:03:30.757236,0 days 00:00:42.998506,OXCrossover,0.75,0.10,SwapMutation,0.10,binary_tournament,bellman_split,497,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
498,25873.35,2026-06-03 07:03:30.757557,2026-06-03 07:04:48.347655,0 days 00:01:17.590098,OXCrossover,0.85,0.10,InsertMutation,0.05,roulette_wheel,bellman_split,498,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
499,28920.46,2026-06-03 07:04:48.347977,2026-06-03 07:04:57.526023,0 days 00:00:09.178046,CXCrossover,0.90,0.20,InsertMutation,0.10,binary_tournament,random,499,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
500,23540.05,2026-06-03 07:04:57.526345,2026-06-03 07:05:40.873090,0 days 00:00:43.346745,OXCrossover,0.80,0.20,InsertMutation,0.05,binary_tournament,bellman_split,500,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
501,26713.15,2026-06-03 07:05:40.873408,2026-06-03 07:05:52.975044,0 days 00:00:12.101636,OXCrossover,0.90,0.10,InsertMutation,0.10,binary_tournament,random,501,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
502,28774.84,2026-06-03 07:05:52.975339,2026-06-03 07:06:26.375132,0 days 00:00:33.399793,PMXCrossover,0.85,0.10,InsertMutation,0.01,roulette_wheel,random,502,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
503,25098.38,2026-06-03 07:06:26.375428,2026-06-03 07:07:38.961036,0 days 00:01:12.585608,OXCrossover,0.75,0.10,InsertMutation,0.01,roulette_wheel,bellman_split,503,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
504,29269.16,2026-06-03 07:07:38.961331,2026-06-03 07:08:26.485146,0 days 00:00:47.523815,CXCrossover,0.90,0.10,SwapMutation,0.01,binary_tournament,bellman_split,504,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
505,29818.99,2026-06-03 07:08:26.485443,2026-06-03 07:08:35.206721,0 days 00:00:08.721278,CXCrossover,0.85,0.10,SwapMutation,0.05,binary_tournament,random,505,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
506,26311.08,2026-06-03 07:08:35.207044,2026-06-03 07:09:12.068365,0 days 00:00:36.861321,OXCrossover,0.75,0.20,InsertMutation,0.10,roulette_wheel,random,506,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
507,29225.09,2026-06-03 07:09:12.068694,2026-06-03 07:09:20.370701,0 days 00:00:08.302007,CXCrossover,0.85,0.10,InsertMutation,0.05,binary_tournament,random,507,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
508,26932.23,2026-06-03 07:09:20.371029,2026-06-03 07:09:52.933875,0 days 00:00:32.562846,PMXCrossover,0.90,0.20,InsertMutation,0.10,roulette_wheel,random,508,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
509,27723.65,2026-06-03 07:09:52.934192,2026-06-03 07:10:39.518111,0 days 00:00:46.583919,CXCrossover,0.90,0.20,InsertMutation,0.10,binary_tournament,bellman_split,509,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
510,30155.65,2026-06-03 07:10:39.518432,2026-06-03 07:10:48.024212,0 days 00:00:08.505780,CXCrossover,0.80,0.10,SwapMutation,0.05,binary_tournament,random,510,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
511,26677.13,2026-06-03 07:10:48.024526,2026-06-03 07:11:20.586913,0 days 00:00:32.562387,PMXCrossover,0.80,0.20,SwapMutation,0.10,roulette_wheel,random,511,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
512,29810.59,2026-06-03 07:11:20.587209,2026-06-03 07:11:59.810465,0 days 00:00:39.223256,CXCrossover,0.75,0.10,InsertMutation,0.05,binary_tournament,bellman_split,512,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
513,26472.71,2026-06-03 07:11:59.810760,2026-06-03 07:13:07.504194,0 days 00:01:07.693434,PMXCrossover,0.80,0.20,SwapMutation,0.10,roulette_wheel,bellman_split,513,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
514,27234.81,2026-06-03 07:13:07.504515,2026-06-03 07:13:44.818522,0 days 00:00:37.314007,OXCrossover,0.90,0.20,InsertMutation,0.05,roulette_wheel,random,514,"{'crossover_name': ['PMXCrossover', 'CXCrossover', 'OXCrossover'], 'crossover_probability': [0.75, 0.8, 0.85, 0.9], 'elitism_rate': [0.1, 0.2], 'mutation_name': ['InsertMutation', 'SwapMutation'], 'mutation_probability': [0.01, 0.05, 0.1], 'selection_type': ['binary_tournament', 'roulette_wheel'], 'vehicle_construction': ['random', 'bellman_split']}",COMPLETE
